Latent,Structure,platform,lval,op,rval,Estimate,Std. Error,z-value,p-value
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Arousal,~~,Arousal,0.9990733683989304,0.0047115960369511194,212.04563386834548,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Breadth,~~,Breadth,0.0,0.008483721375896546,0.0,1.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Depth,~~,Depth,0.605159776065116,0.004398506713125483,137.58300609652122,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9624812497761929,0.004617748401227608,208.43085546018284,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9677221690345366,0.0045720506772033665,211.6604204865928,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Helpfulness,~~,Helpfulness,0.07480324711450383,0.0004918824480330056,152.07545473834236,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Is_Photo,~~,Is_Photo,0.9710892437621639,0.004639862098918365,209.29269509523775,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Text_Length,~~,Text_Length,0.38590425562711195,0.007585685191421431,50.872695852532104,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Title_Length,~~,Title_Length,0.8985100795102805,0.0044795513775925345,200.58037146402603,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",amazon,Valence_abs,~~,Valence_abs,0.0657362455794563,0.00031027492559018276,211.86451094155612,0.0
Valence O,Helpfulness ~ Systematic,amazon,Title_Length,~,Heuristic,1.0,-,-,-
Valence O,Helpfulness ~ Systematic,amazon,Text_Length,~,Heuristic,2.4855079471740553,0.04620218509705106,53.79632893767401,0.0
Valence O,Helpfulness ~ Systematic,amazon,Deviation_Of_Star_Ratings,~,Heuristic,0.5011379309520173,0.013450666953758877,37.25747820815038,0.0
Valence O,Helpfulness ~ Systematic,amazon,Is_Photo,~,Heuristic,0.48339235387218915,0.013368308930969307,36.1595738348171,0.0
Valence O,Helpfulness ~ Systematic,amazon,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,Helpfulness ~ Systematic,amazon,Depth,~,Systematic,-3.443285985950127,0.06346520822276254,-54.25470241600652,0.0
Valence O,Helpfulness ~ Systematic,amazon,Breadth,~,Systematic,5.191235078005354,0.10074581810194676,51.528045290184735,0.0
Valence O,Helpfulness ~ Systematic,amazon,Arousal,~,Systematic,0.1486258537086634,0.018484258229898815,8.04067178958884,8.881784197001252e-16
Valence O,Helpfulness ~ Systematic,amazon,Valence_abs,~,Systematic,0.2116385197461522,0.006038036721640778,35.0508831707785,0.0
Valence O,Helpfulness ~ Systematic,amazon,Helpfulness,~,Systematic,-0.24358937633805572,0.007128129534974522,-34.17297274252654,0.0
Valence O,Helpfulness ~ Systematic,amazon,Heuristic,~~,Heuristic,0.10625095719183417,0.002835760106864853,37.46824595534436,0.0
Valence O,Helpfulness ~ Systematic,amazon,Heuristic,~~,Systematic,-0.02880796239329706,0.0007929088245917854,-36.331998665541796,0.0
Valence O,Helpfulness ~ Systematic,amazon,Systematic,~~,Systematic,0.03505682180487533,0.0012936927132141541,27.098260212565535,0.0
Valence O,Helpfulness ~ Systematic,amazon,Arousal,~~,Arousal,0.9992340803396648,0.004712551569743738,212.03674173945748,0.0
Valence O,Helpfulness ~ Systematic,amazon,Breadth,~~,Breadth,0.055349512655240005,0.0072465796997759286,7.638018891769512,2.19824158875781e-14
Valence O,Helpfulness ~ Systematic,amazon,Depth,~~,Depth,0.5843819303073102,0.004218612180619038,138.52468659089527,0.0
Valence O,Helpfulness ~ Systematic,amazon,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9733107352159773,0.004653609311032671,209.15179379139596,0.0
Valence O,Helpfulness ~ Systematic,amazon,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9647981121388864,0.004565509480356484,211.32320852222384,0.0
Valence O,Helpfulness ~ Systematic,amazon,Helpfulness,~~,Helpfulness,0.09449782490836679,0.00044642108376082734,211.6786776749009,0.0
Valence O,Helpfulness ~ Systematic,amazon,Is_Photo,~~,Is_Photo,0.9751501759151161,0.004657184461922744,209.38620397765686,0.0
Valence O,Helpfulness ~ Systematic,amazon,Text_Length,~~,Text_Length,0.3435786960594313,0.010911063070075699,31.489021172485863,0.0
Valence O,Helpfulness ~ Systematic,amazon,Title_Length,~~,Title_Length,0.8936115350333249,0.00461810965932317,193.50158414618306,0.0
Valence O,Helpfulness ~ Systematic,amazon,Valence_abs,~~,Valence_abs,0.06566652090345441,0.0003102793064591988,211.63680375975267,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Title_Length,~,Heuristic,1.0,-,-,-
Valence O,Helpfulness ~ Heuristic,amazon,Text_Length,~,Heuristic,2.7612644783675804,0.041776520337141465,66.09608593577812,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Deviation_Of_Star_Ratings,~,Heuristic,0.547534152737407,0.013767219751390147,39.77085879248414,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Is_Photo,~,Heuristic,0.5167455813865948,0.013615810188992774,37.95187904179127,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,Helpfulness ~ Heuristic,amazon,Depth,~,Systematic,-3.4881051321177314,0.0651390017125456,-53.548642754105686,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Breadth,~,Systematic,5.552855582315175,0.11172825735927291,49.69965265286235,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Arousal,~,Systematic,0.1691724083945446,0.018760294080018083,9.017577638386571,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Valence_abs,~,Systematic,0.2155991376625141,0.0061603665172985725,34.99777765204468,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Helpfulness,~,Heuristic,0.4230523675504398,0.006115270120598066,69.17966976737343,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Heuristic,~~,Heuristic,0.09567096677930799,0.002413543882499223,39.639207487954,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Heuristic,~~,Systematic,-0.02384043930761266,0.0006286966880969284,-37.92041491717971,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Systematic,~~,Systematic,0.03244157532676968,0.0012234249935007895,26.517012054349316,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Arousal,~~,Arousal,0.9990715437555686,0.004711586310452817,212.04568434351887,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Breadth,~~,Breadth,3.719772484853382e-18,0.008555807203801334,4.3476581412048717e-16,0.9999999999999996
Valence O,Helpfulness ~ Heuristic,amazon,Depth,~~,Depth,0.6051343808079327,0.004420604372458771,136.8895132170498,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9712720624007652,0.004626709651539258,209.92716970422077,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9676716878431498,0.004571927271184365,211.6550920944151,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Helpfulness,~~,Helpfulness,0.07945709855340398,0.0004254216645478006,186.77257175205182,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Is_Photo,~~,Is_Photo,0.9744831417598473,0.004636270432841929,210.18686370120224,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Text_Length,~~,Text_Length,0.2707907282620526,0.007970100115668033,33.97582518389479,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Title_Length,~~,Title_Length,0.9046082881972295,0.004468964087681757,202.42012919465378,0.0
Valence O,Helpfulness ~ Heuristic,amazon,Valence_abs,~~,Valence_abs,0.06573439172927366,0.00031026884561779924,211.8626876202229,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Text_Length,~,Heuristic,2.4708958321213106,0.03704008619703385,66.70869551735736,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Deviation_Of_Star_Ratings,~,Heuristic,0.6091924451871779,0.01426739740118734,42.69821804317179,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Is_Photo,~,Heuristic,0.5323350205634773,0.013856483755046453,38.41775662106096,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Valence_Matching_Rate2,~,Heuristic,-0.16683222156755442,0.012586441937748445,-13.254915279428339,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Depth,~,Systematic,-3.4967786165639407,0.06544156334082085,-53.433604547300014,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Breadth,~,Systematic,5.564655858035718,0.11344628032829998,49.051020816929544,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Arousal,~,Systematic,0.17357395551807164,0.018816199994970594,9.22470825965082,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Helpfulness,~,Heuristic,0.4990185296230352,0.007927993253924803,62.94386404946158,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Helpfulness,~,Systematic,0.17946350332280192,0.009188420942854665,19.531484726200908,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Heuristic,~~,Heuristic,0.10146424431223489,0.0025263789326374327,40.1619262103918,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Heuristic,~~,Systematic,-0.026748390190440757,0.0007066419740100128,-37.85281816872221,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Systematic,~~,Systematic,0.03229489073220075,0.0012244309366838515,26.375428567077993,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Arousal,~~,Arousal,0.9990697924562453,0.004711579639682135,212.0456128619321,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Breadth,~~,Breadth,0.0,0.009078978806673327,0.0,1.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Depth,~~,Depth,0.6051404468985785,0.004582241849248719,132.06209245933454,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9624211200502758,0.004617054610625721,208.449152329042,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9676830887393242,0.004572961906039385,211.60969813672008,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Helpfulness,~~,Helpfulness,0.07507587205634147,0.0004885010281483941,153.6862106252295,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Is_Photo,~~,Is_Photo,0.9712331225318527,0.004639109868147062,209.3576461706913,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Text_Length,~~,Text_Length,0.38080649482365575,0.007601962877763243,50.093179997954536,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Title_Length,~~,Title_Length,0.898817107542548,0.0044793292192565354,200.65886282211508,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,amazon,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9972351387953448,0.004708433435841922,211.79765035910077,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Systematic,~,Heuristic,-0.2805444837919896,0.006666137031861258,-42.08501601587591,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Text_Length,~,Heuristic,2.5028088511670386,0.046444842735969986,53.88776672883012,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Deviation_Of_Star_Ratings,~,Heuristic,0.502239723199309,0.013477752848167298,37.26435176694452,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Is_Photo,~,Heuristic,0.48782187567259117,0.013410842493405472,36.375184920417425,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Valence_Matching_Rate2,~,Heuristic,-0.1833343464956568,0.012407866294497949,-14.775654583107295,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Depth,~,Systematic,-3.4075293525676322,0.06202864755026116,-54.9347678385477,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Breadth,~,Systematic,4.997538910738203,0.0961116720647197,51.99721119533704,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Arousal,~,Systematic,0.12051547739889698,0.018196654933122832,6.622946790780941,3.521072322598684e-11
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Helpfulness,~,Systematic,-0.24477839728566417,0.007050320064571337,-34.718763830451444,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Heuristic,~~,Heuristic,0.10544455663426557,0.0028180607183315074,37.41741826601906,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Systematic,~~,Systematic,0.02849265245599925,0.0010386106222425415,27.433430602746206,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Arousal,~~,Arousal,0.9994769779533239,0.004713697004555664,212.03674669273795,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Breadth,~~,Breadth,0.08086157255451883,0.00731334823376645,11.05671027261033,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Depth,~~,Depth,0.572668921608185,0.004344888166090071,131.80291404179502,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9733783484578878,0.004652943749026429,209.1962423685777,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9633679394931849,0.004564049651145591,211.0774450142756,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Helpfulness,~~,Helpfulness,0.09436716476928733,0.0004461216485345952,211.5278755642848,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Is_Photo,~~,Is_Photo,0.9749437010968823,0.004656227214792379,209.3849066880148,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Text_Length,~~,Text_Length,0.3393906779418763,0.01090569548379332,31.120498313483605,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Title_Length,~~,Title_Length,0.8946016398382465,0.004614916072172224,193.85003446515782,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",amazon,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9964535469312571,0.004706411446932432,211.72257418526547,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Heuristic,~,Systematic,-0.7337174847065713,0.017945679828704375,-40.88546612160628,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Text_Length,~,Heuristic,2.7621040378409045,0.0416780640578117,66.27236893593027,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Deviation_Of_Star_Ratings,~,Heuristic,0.5506491131395777,0.013772582250152808,39.98154471674958,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Is_Photo,~,Heuristic,0.516544729823018,0.013603793344886511,37.970639268730864,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Valence_Matching_Rate2,~,Heuristic,-0.17102592203139527,0.01244912407337817,-13.737988392563912,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Depth,~,Systematic,-3.4853927443097885,0.0650079392370054,-53.61487820047883,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Breadth,~,Systematic,5.54501391594479,0.11290639666570565,49.11160111072723,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Arousal,~,Systematic,0.1752963751667593,0.018754545281586075,9.346874185722065,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Helpfulness,~,Heuristic,0.4226009809151795,0.006106550358256474,69.20453546650762,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Heuristic,~~,Heuristic,0.07822698596517577,0.001945517344529473,40.20883501497967,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Systematic,~~,Systematic,0.03252347218113164,0.001229619494364278,26.45002970735795,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Arousal,~~,Arousal,0.9989925298687368,0.004711215870485758,212.0455859208354,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Breadth,~~,Breadth,1.723241280728642e-18,0.009151912327788626,1.882930276012309e-16,0.9999999999999998
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Depth,~~,Depth,0.605217334072212,0.004606591921764863,131.3807135989945,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.970962519165715,0.004625667007186291,209.9075695348045,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9676372182222359,0.004573033699270036,211.59634536808622,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Helpfulness,~~,Helpfulness,0.07949768866419955,0.0004250865442552413,187.0153020638786,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Is_Photo,~~,Is_Photo,0.974377779688155,0.004635592443082747,210.19487615481194,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Text_Length,~~,Text_Length,0.2701968417960595,0.007934987123941828,34.051327058459506,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Title_Length,~~,Title_Length,0.9047256682780124,0.004468444272384361,202.46994544989164,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",amazon,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9971720113256697,0.00470666153807483,211.86397259440068,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",amazon,Systematic,~,Heuristic,-0.26509043488720535,0.006648433650332637,-39.87261493300299,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",amazon,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",amazon,Text_Length,~,Heuristic,2.4738556516812276,0.03713596159686384,66.61617325195454,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",amazon,Deviation_Of_Star_Ratings,~,Heuristic,0.6120179333686988,0.014320483211263188,42.73724037779703,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",amazon,Is_Photo,~,Heuristic,0.5341276647681896,0.013901140136384545,38.4232990596039,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",amazon,Valence_Matching_Rate2,~,Heuristic,-0.16827535449055547,0.01262055485140492,-13.333435531044788,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",amazon,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",amazon,Depth,~,Systematic,-3.4896301517058217,0.06514037117767363,-53.57092826711271,0.0
