,Unnamed: 0,product_name,Average_rating,Num_of_Rating,Review_Rating,review_title,Review_Text,Posted_Date,Helpfulness,has_images,price,time_lapsed,title_length,text_length,Deviation of star ratings,FOG Index,Flesch Reading Ease
295,295,"NEEWER 50 in 1 Action Camera Accessory Kit Compatible with GoPro Hero 11 10 9 8 7 6 5 4 GoPro Max GoPro Fusion Insta360 DJI Osmo Action Action 2 AKASO, and more",4.5,54444,5,Durable parts,"While you may not require everything included, the ones you will use are well made and very useful. Works great with my Hero10",2022-12-28,0,0,35.99,233,2,23,0.5,6.34,85.18
296,296,"Logitech M510 Wireless Computer Mouse ??Comfortable Shape with USB Unifying Receiver, Back/Forward Buttons and Side-to-Side Scrolling - Red",4.7,15469,5,Just the right size,Just the right size to be comfortable for my hand(medium size ladies hand) Pretty color in red. Very easy to pair with the computer. Is responsive. Happy with purchase.,2021-01-21,0,0,15.99,871,4,29,0.3,8.02,78.55
297,297,"Amazon Basics 14-Inch Tablet Bag, Black",4.7,82733,5,Router Bag!,"Atypical use, obviously, but I got this to transport a new TP-Link AC1900  router I got for my little XR18 digital pa mixer in. The 14"" bag is  bigger than I really need but wasn't sure the next size down would be quite big enough. Decided to err on the side of caution.First impression is pretty good. Easily fits the router, power cable, data cables and whatever other odds and ends I want to throw in there. Not even using the zipper pouches on the side. Would prefer it be a bit smaller but it is what it is... the closest thing I saw on Amazon to what I wanted.Not planning on using the shoulder strap at all so the negative reviews that mentioned it as being the weak link didn't deter me.Next day delivery...yay.",2022-07-23,4,1,24.14,258,2,135,0.3,8.07,74.69
298,298,"Amazon Basics Toslink Digital Optical Audio Cable, Multi-Channel, for Audio System, Sound Bar, Home Theatre, Gold-Plated Connectors, 9.8 Foot, Black",4.6,148591,5,well made,work as good as I could ask for. sound quality good with no issues.,2020-11-13,0,0,8.99,872,2,14,0.4,5.66,98.21
299,299,"Amazon Basics USB Type-C to USB-A 2.0 Male Charger Cable, 6 Feet (1.8 Meters), White, Laptop",4.6,80815,4,Would order again if needed.,Seems to be of good quality. Using for vehicle for backseat charging purposes.,2021-03-22,0,0,7.82,753,5,13,0.6,11.83,56.42
300,300,"Upgraded, Anker Soundcore Boost Bluetooth Speaker with Well-Balanced Sound, BassUp, 12H Playtime, USB-C, IPX7 Waterproof, Wireless Speaker with Customizable EQ via App, Wireless Stereo Pairing",4.6,28665,1,Good speaker for the price but has issues,"I've been using this speaker for a long time now. I use it everyday to listen to music because my car doesn't have a radio. The battery life is okay, depending how high the volume is and how long you play for. The build quality makes it feel very premium. My issue with the speaker is the charging port. The speaker no longer charges if I plug a cable into it. It will sometimes, but very rare does it do so. I would have to hold the cable at a very specific angle for it to charge, and even then it will just stop randomly. My other issue is that when playing music, no matter what song is playing the music becomes super distorted and makes a loud cracking sound. No matter how low the volume is it will do this occasionally. I love Anker as a brand, but this speaker has given me issues to a point where it is unusable. I would love to recommended the speaker but I wouldn't want to take a chance for the same thing to happen to somebody else.",2020-01-29,3,0,101,1294,8,186,3.6,8.14,81.12
301,301,"TECKNET Wireless Mouse, 2.4G USB Computer Mouse with 6-Level Adjustable 3200 DPI, 30 Months Battery, Ergonomic Grips, 6 Buttons Portable for PC, Chromebook, Mac - Red",4.4,29126,1,Just for 1month use,Stop working after 1month,2022-02-02,0,0,9.49,568,4,4,3.4,1.6,75.88
302,302,"Amazon Basics Full Motion Articulating TV Monitor Wall Mount for 26-55 Inch TVs and Flat Panels up to 80 Lbs, Black",4.7,27680,5,It works!,I love the fact that it rotates and easy to put up,2020-02-18,0,0,26.89,1178,2,12,0.3,4.8,101.6
303,303,"Screen Cleaner Kit - Best for LED & LCD TV, Computer Monitor, Laptop, and iPad Screens ??Contains Over 1,572 Sprays in Each Large 16 Ounce Bottle ??Includes Premium Microfiber Cloth",4.7,38368,5,Gets the job done,It is what it is and it gets the job done. Used it on my monitor.,2020-10-01,0,0,19.99,902,4,16,0.3,5.7,105.66
304,304,"Amazon Basics USB Type-C to USB-A 2.0 Male Charger Cable, 6 Feet (1.8 Meters), White, Laptop",4.6,80815,5,Will buy again,Very good product,2020-08-13,0,0,7.82,974,3,3,0.4,1.2,93.81
305,305,"Bose Solo 5 TV Soundbar Sound System with Universal Remote Control, Black",4.5,18244,5,Work perfect,Excellent product,2020-08-13,0,0,8.97,952,2,2,0.5,20.8,-6.7
306,306,"Apple EarPods Headphones with Lightning Connector. Microphone with Built-in Remote to Control Music, Phone Calls, and Volume. Wired Earbuds for iPhone",4.6,201075,1,The ones I received didn?ôt have a lightning connector,"I ordered these headphones from this item description, and the description said they had been inspected/minor cosmetic defect, but when they arrived, they were tangled and they didn?ôt have a lightning connector. They were in a box that said lightning connector, but they were not the type of earbuds I need for my iPhone. Extremely annoying.",2020-12-14,0,1,15.99,836,9,56,3.6,15.49,51.52
307,307,Amazon Basics External Hard Drive Portable Carrying Case,4.8,74643,5,excellent item,excellent item,2020-03-06,0,0,10.92,1252,2,2,0.2,20.8,35.61
308,308,"Anker 2.4G Wireless Vertical Ergonomic Optical Mouse, 800 / 1200 /1600 DPI, 5 Buttons for Laptop, Desktop, PC, Macbook - Black",4.2,46398,3,"Great feel, but wonky sensor","Bought this because recently I've had some wrist pain from working on the computer too much. A lot of my co-workers have this mouse so I figured I would pick it up. I've actually been trying the Logitech Lift and MX Vertical mice too, just to see which one I liked. Based of my wrist to the top of my middle finger is about 7 inches. The Logitech Lift was very comfy, but a little too small for me. This mouse size is great for my hand size.This mouse has a great feel and hold, it feels pretty ergonomic. Overall it would work fine for just normal office work. The problems I see with this is that the sensor will make the pointer lag and the material is a little too smooth to grasp. I'll be returning this, and possibly try the wired version instead. It'll be a great backup mouse or main mouse for office work",2022-10-05,0,0,19.99,189,5,157,1.2,7.76,82.34
309,309,"Amazon Basics 14-Inch Tablet Bag, Black",4.7,82733,5,Great Value!,Well made. Perfect space for a laptop and iPad Pro. Good cushioning and stylish design. Excellent value.,2021-10-15,0,0,24.14,539,2,17,0.3,8.11,71.31
310,310,"Logitech Z623 400 Watt Home Speaker System, 2.1 Speaker System - Black",4.6,16085,5,Cleaner than most car speakers,An amazing product especially for the price. Loved instantly,2021-03-11,0,0,118,774,5,9,0.4,12.49,45.42
311,311,Apple Lightning to 3.5 mm Headphone Jack Adapter,4.7,223181,5,Outstanding,Worked great,2023-01-01,0,0,9.99,79,1,2,0.3,0.8,120.21
312,312,"Fujifilm Instax Mini Instant Film, 10 Sheets√ó5 Pack(Total 50 Shoots)",4.8,50332,5,Perfect,Perfect thank you,2020-06-05,0,0,51,1168,1,3,0.2,1.2,93.81
313,313,XRT112 Replacement Remote Control fit for Vizio Smart Internet LED TV with Netflix/iHeart APP Keys,4.6,27434,4,Worked for my Vizio tv,"I bought this to replace the original remote that my dog chewed up. It worked ok, some lag time issues. I only had it a week and then my dog chewed it up. She liked it pretty well. It's identical to the original except it is much lighter. Clearly there is nothing inside of these things as it was almost weightless. Not sure what my dog sees in it. Might go with a different brand next time to see if the lag time issue resolves.",2021-07-16,0,0,6.44,609,5,85,0.6,5.18,94.56
314,314,"sephia SP3060 Earbuds - HD Bass Driven Audio, Lightweight Aluminum in Ear Headphone, S/M/L Ear Bud Tips, Earphone Case, 3.5mm Tangle-Free Cord - for Music, Podcasts, and More (Without Mic)",4.3,33336,5,5 Stars!!,"Love the earphones, the sound is amazing!",2021-03-09,0,0,13.99,748,2,7,0.7,2.8,89.75
315,315,Logitech Wireless Mouse M525 - Red/Black,4.7,28835,2,Not the best Logitech Mouse,"I have been a Logitech Mouse user for 20+ years (or whenever they came out).  I've tried other brands, but none have pleased me more until now. I am very disappointed.  The mouse has about 50% sensitivity.  I usually have to wait a second or two for the cursor to ""catch up"" to where I've clicked, IF it moves at all.  I have replaced the batteries (only had this since April 2020), changed mousing surfaces (traditional mousepad, no mousepad - just the desktop, a magazine) even had a brand new computer change in the mix (obviously not because of the mouse) and it acts the same on both laptops.  Anyone have any suggestions?",2020-11-02,1,0,11.99,879,5,113,2.7,9.26,80.62
316,316,"Amazon Basics 14-Inch Tablet Bag, Black",4.7,82733,5,Good Buy,Good buy for the price.,2022-10-02,0,0,24.14,187,2,5,0.3,2,117.16
317,317,"Amazon Basics 5-Pack RJ45 Cat 6 Ethernet Patch Cable, 1Gpbs Transfer Speed, Gold-Plated Connectors, 5 Foot, Black",4.7,122681,5,Just what I needed!,Works great hooking up my ROKU to the internet.,2020-01-04,0,0,14.24,1224,4,9,0.3,8.04,87.72
318,318,"YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance",4.3,36643,1,Makes an audible clicking noise (tried two different cameras),This camera makes an audible clicking noise,2020-05-06,0,0,57,1065,9,7,3.3,8.51,64.37
319,319,"Amazon Basics 2-Pack USB-A 3.0 Extension Cable, 4.8Gbps High-Speed, Male to Female Gold-Plated Connectors, 6 Foot, Black",4.7,85201,5,Works just fine.,Just what I needed.,2023-03-08,0,0,16.14,33,3,4,0.3,1.6,92.8
320,320,"Panasonic Portable AM / FM Radio, Battery Operated Analog Radio, AC Powered, Silver (RF-2400D) 22.8 x 7.8 x 10.8",4.6,27618,5,Great little radio!,Works great and easy to change stations!,2022-02-04,0,0,34.95,424,3,7,0.4,2.8,106.67
321,321,"Mounting Dream TV Wall Mount for 32-65 Inch TV, TV Mount with Swivel and Tilt, Full Motion TV Bracket with Articulating Dual Arms, Fits 16inch Studs, Max VESA 400X400 mm, 99lbs, MD2380",4.8,37316,5,Looks great TV mount,"This a great mount, I had some problems installing but I think it was me. Pictures could have been better",2020-01-28,0,1,39.99,1177,4,20,0.2,4,95.17
322,322,SAMSUNG TV Remote Control BN59-01199F by Samsung,4.7,23674,5,Perfect,This was just what I needed to replace my broke remote. I was worried I was going to have trouble syncing to my samasung tv but it was so easy all I had to do was put batteries in.,2021-07-16,0,0,5.99,623,1,39,0.3,8.83,77.06
323,323,"Amazon Basics 5-Pack RJ45 Cat 6 Ethernet Patch Cable, 1Gpbs Transfer Speed, Gold-Plated Connectors, 5 Foot, Black",4.7,122681,5,Works great,Works great,2021-09-18,0,0,14.24,601,2,2,0.3,0.8,120.21
324,324,Apple Lightning to Digital AV Adapter,4.6,65632,5,Works great,I can watch Amazon or Hulu on the TV from my phone! Yay!,2022-09-20,0,0,19.99,210,2,13,0.4,5.2,92.12
325,325,"The Bose SoundLink Revolve, the Portable Bluetooth Speaker with 360 Wireless Surround Sound, Lux Gray",4.7,21202,5,Love bosse,Great sound!,2020-02-10,0,0,79.99,1181,2,2,0.3,0.8,120.21
326,326,"sephia SP3060 Earbuds - HD Bass Driven Audio, Lightweight Aluminum in Ear Headphone, S/M/L Ear Bud Tips, Earphone Case, 3.5mm Tangle-Free Cord - for Music, Podcasts, and More (Without Mic)",4.3,33336,5,Great sound,Good,2023-02-20,1,0,13.99,35,2,1,0.7,0.4,121.22
327,327,Logitech Wireless Mouse M525 - Red/Black,4.7,28835,5,Worked as advertised.,Good wireless mouse at a great price.  Works very well for my needs.,2022-06-12,0,0,11.99,292,3,13,0.3,2.6,107.18
328,328,"Arteck HB030B Universal Slim Portable Wireless Bluetooth 3.0 7-Colors Backlit Keyboard with Built in Rechargeable Battery, Black",4.4,27106,5,A great auxiliary keyboard,"I bought this becaue the ""f"" key on my laptop died and I haven't had time to send it in for repairs.  Setup was easy and it did its job. It is a little smaller than my laptop keyboard and has those chicklet keys, so if you have big fingers, it could be a bit challenging.  But it is nice and thin, battery lasts a long time and fit nicely in the small drawer where I kept my laptop.  Happy with the purchase.",2021-12-23,0,0,23.99,463,4,83,0.6,7.12,88.47
329,329,XRT112 Replacement Remote Control fit for Vizio Smart Internet LED TV with Netflix/iHeart APP Keys,4.6,27434,5,Perfect replacement remote,Perfect and easily set up,2020-07-04,0,0,6.44,986,3,5,0.4,10,66.4
330,330,"Amazon Basics HDMI to DVI Adapter Cable, Bi-Directional 1080p, Gold Plated, Black, 3 Feet, 1-Pack",4.7,81186,5,Great cord - Great price,Works as expected with no issues/concerns.,2023-01-09,0,0,8.54,75,5,6,0.3,9.07,56.93
331,331,"Logitech MK550 Wireless Wave Keyboard and Mouse Combo - Includes Keyboard and Mouse, Long Battery Life, Ergonomic Wave Design, Black",4.5,20592,5,My wrist don't hurt anymore,Love it,2020-03-22,0,0,29.99,1229,5,2,0.5,0.8,120.21
332,332,"Logitech Z623 400 Watt Home Speaker System, 2.1 Speaker System - Black",4.6,16085,5,Sounds  great would  recommend,Easy set up works great sounds great,2021-07-08,0,0,118,655,4,7,0.4,2.8,115.13
333,333,"Apple EarPods Headphones with 3.5mm Plug. Microphone with Built-in Remote to Control Music, Phone Calls, and Volume. Wired Earbuds",4.6,64529,5,good headphone,nice product,2023-02-11,0,0,12.99,67,2,2,0.4,0.8,77.91
334,334,"Amazon Basics 3.5mm Aux to 2 RCA Adapter Audio Cable for Stereo Speaker or Subwoofer with Gold-Plated Plugs, 8 Foot, Black",4.7,74807,5,Great product,"The quality of the connection and cable is good. The sound quality is good, and I haven't had any issues. Highly recommended.",2020-12-18,0,0,10.59,863,2,22,0.3,9.85,68.77
335,335,"Cable Clips Management - Nightstand Accessories - Cord Organizer - Desk Cable Management - Wire Holder System - Adhesive Cord Clips - Home, Office, Cubicle, Car - Gift Idea - Black",4.3,20902,5,Cool little organizers,Freaking beautiful haha they are definately useful when you have a data center lol But yea they work and stick on surfaces just fine.,2020-10-03,0,0,8.97,915,3,24,0.7,11.27,55.58
336,336,"sephia SP3060 Earbuds - HD Bass Driven Audio, Lightweight Aluminum in Ear Headphone, S/M/L Ear Bud Tips, Earphone Case, 3.5mm Tangle-Free Cord - for Music, Podcasts, and More (Without Mic)",4.3,33336,1,Poor mic location,Mic is too far down...no one could hear me.,2020-09-17,0,0,13.99,921,3,9,3.3,1.8,109.21
337,337,"sephia SP3060 Earbuds - HD Bass Driven Audio, Lightweight Aluminum in Ear Headphone, S/M/L Ear Bud Tips, Earphone Case, 3.5mm Tangle-Free Cord - for Music, Podcasts, and More (Without Mic)",4.3,33336,5,"I expected little from them. Boy, was I surprised!",More bass than I expected. Sound quality is fine. I got much more than I paid for.,2020-09-12,0,0,13.99,926,9,17,0.7,6.99,99.53
338,338,Apple Lightning to Digital AV Adapter,4.6,65632,3,3rd one I?ôve used. They all stop working around 3 months. Might as well auto order every 3 months,"3rd one I?ôve had, first was gifted brand new. They work great for about three months and then all of sudden they stop working. Even if you take great care of them. The price is way too high to have to be replaced every few months and if you continue to use them you might as well put them on automatic re-order every 3 months.",2022-06-10,2,0,19.99,312,19,65,1.6,7.75,88.77
339,339,"Amazon Basics 5-Pack RJ45 Cat 6 Ethernet Patch Cable, 1Gpbs Transfer Speed, Gold-Plated Connectors, 5 Foot, Black",4.7,122681,5,Exactly as advertised,works as advertised. Pleased with purchase,2021-12-15,0,0,14.24,513,3,6,0.3,7.87,76.89
340,340,"The Bose SoundLink Revolve, the Portable Bluetooth Speaker with 360 Wireless Surround Sound, Lux Gray",4.7,21202,5,Great quality,Sound is superior to similar devices that I have listened to.,2021-08-28,0,0,79.99,616,2,11,0.3,11.67,60.31
