X,Unnamed..0,Hotel_Name,Review_Text,Posted_Date,Rating,Average_Rating,Num_of_Ratings,Helpfulness,is_photo,review_title,hotel_grade,employee_friendliness_score,facility_score,cleanliness_score,comfort_score,value_for_money_score,location_score,Crawled_date,title_length,text_length,time_lapsed,Deviation.of.star.ratings,FOG.Index,Flesch.Reading.Ease,Depth,Breadth,sentiment_score_continuous,sentiment_score_discrete,valence,arousal
228,228,norfolktowershotel,"Very kind and polite staff, tasteful breakfasts,  cleanliness Very good location for trips around the city as well as for walk in the parkVery thin doors, halls used to be noisy in the evening  Bed was softer than usual, sometime felt like sinking",2022-05-02,8.0,7.7,9382,0,0,Very good,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,2,43,945,0.3,19.06,53.21,3.30389647321905,0.0145407600992078,4.263,4,-0.0008973101918903353,-0.23470646289249916
229,229,the-belgrave,"Comfortable and clean roomFaulty bedside light switch 
Included breakfast was only continental and you had to pay extra for hot food this wasnt made clear when booking",2021-12-11,7.0,8.6,5715,0,0,Good room and good location,4,9.1,8.6,9.1,9.0,8.3,9.2,2024-12-02,5,27,1087,1.6,15.24,52.53,3.27846167281277,0.0226219939122273,4.098,4,0.21161903253744,0.005270264103033788
230,230,z-trafalgar,"Location was really good We left our luggage with them before we could check in, they then put it in our roomI didnt like how you could see into the bathroom The windows were misted but you could still see in, there was also a gap between door and glass where the toilet was",2024-02-24,9.0,8.4,13923,0,0,Great for a couple of nights for sightseeing Brilliant location,3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,10,54,282,0.6,22.34,42.05,2.45419426873165,0.779154377242697,4.138,4,0.2440228315546817,0.3077880965968132
231,231,thistletower,"Fantastic location next to tower bridgeSmall room, expensive",2023-12-27,7.0,7.7,20956,0,0,Great location,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,2,8,341,0.7,18.2,29.52,3.31118578090038,0.0021338377516605,4.603,5,0.32699267462553067,-0.18389029761670625
232,232,phoenixhotel,The location is excellent and the staff was helpful and accommodatingThe noise level from other guests was very disruptive I wouldnt recommend this hotel for anybody looking for a restful night,2024-11-04,5.0,8.2,5898,0,0,Excellent location beware the noise level of the other guests,4,9.0,8.1,8.7,8.5,8.3,9.2,2024-12-02,10,31,28,3.2,18.85,40.01,3.28197741490072,0.0224880508258149,4.431,5,0.5594355803765806,-0.013938452697619211
233,233,marlin-waterloo,The location The staff were very helpfulNothing,2024-08-17,10.0,8.1,10695,0,0,Excellent location,4,8.5,8.2,8.2,8.2,7.6,9.3,2024-12-02,2,7,107,1.9,14.23,55.91,3.310379307781,0.0111271806561992,4.321,4,0.5632826942695587,0.12856899402069769
234,234,studios2let,It was close to walking distance to central placesOverpriced for what you get Rooms where average not that clean,2023-07-04,3.0,7.6,11670,0,0,Poor,3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,1,19,517,4.6,9.71,77.57,3.31383339970949,0.004987145154705,3.708,4,0.020643482490573864,-0.1689337590752759
235,235,royal-national,Sanitary conditions are not badThe checkin room type is different from the reserved room type There are no chairs or tables in the room,2023-07-22,5.0,7.5,9767,0,0,Fall short of expectations,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,4,24,499,2.5,12.93,72.5,3.29462671249001,0.0121434689015725,3.797,4,0.22158955153884813,-0.1767848098120069
236,236,safestay,Nothing noteworthyMost of the Staff are rude and they should be released so that it does not do more harm to the hotel,2022-09-20,1.0,7.1,7703,0,1,Most of the Staff there are rude And they should be released so that it does not do more harm to the,4,7.5,7.3,7.5,7.4,7.7,8.2,2024-12-02,22,23,804,6.1,10.94,73.51,3.30993181646188,0.0119030486483899,2.209,1,0.19293228562142875,-0.03793916022697446
237,237,cityinnwestminster,"Perfect Location ,hygiene , cooperative staffThe Air conditioning of our room was not working",2022-06-26,9.0,8.3,7467,0,0,Superb,4,8.8,8.5,8.8,8.8,7.9,8.9,2024-12-02,1,14,890,0.699999999999999,14.43,32.9,3.30260437107789,0.0228351962713097,4.058,4,-0.024164428122447273,-0.047259650614584876
238,238,phoenixhotel,"A delightful welcome by staff in Reception Breakfast was also excellentNothing, except it was sightly noisy",2022-07-20,9.0,8.2,5898,0,0,Superb,4,9.0,8.1,8.7,8.5,8.3,9.2,2024-12-02,1,16,866,0.800000000000001,13.9,38.32,3.30014938315203,0.0070707109626997,4.216,4,0.04695906192657397,0.05269690176721895
239,239,tavistock,"The location was very central and convenient for our requirement to use Eurostar Tavistock square itself was a lovely spot to walk and sit
The breakfast provided plenty of choice,
The evening curry choices were excellentThe bedroom and shower room were on the small side
There was quite a bit of sound transfer from adjoining rooms",2024-05-08,7.0,7.7,5932,0,0,The hotel is in a very convenient location and provides good breakfast and meal options,3,8.7,7.6,8.2,8.0,7.5,9.1,2024-12-02,15,56,208,0.7,27.4,23.1,3.27754804323086,0.0507437018917896,4.267,4,0.5662780402567807,-0.12403949004680695
240,240,z-trafalgar,"Easy to book, spotlessly clean Friendly staff
Felt safe in the areaThe night light, it kept me awake most of the night",2024-10-25,9.0,8.4,13923,0,0,Perfect,3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,1,22,38,0.6,10.62,91.45,3.30935217528939,0.0150338635511781,4.36,4,0.3009303991524893,0.05430097923640952
241,241,z-trafalgar,"Very good location Clean and tidyComputers were down
No ones fault",2024-08-14,9.0,8.4,13923,0,0,Superb,3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,1,11,110,0.6,11.67,68.77,3.3022474134903,0.019643014685637,4.421,4,0.37272155979933813,0.06947826592691043
242,242,tavistock,"Good price for a great hotel, the staff were friendly  very helpful",2024-07-09,10.0,7.7,5932,1,0,Excellent place to stay,3,8.7,7.6,8.2,8.0,7.5,9.1,2024-12-02,4,12,146,2.3,4.8,84.68,3.29788455771682,0.024368177512906,4.529,5,0.46693375446550445,-0.20506143181848147
243,243,marlin-waterloo,The Hotel is located right in the middle of the city which makes it more convenient for us The staff were too good and very helpful I would strongly recommend this hotel and give it a 5 starEvery thing was ok,2024-10-20,8.0,8.1,10695,0,0,"Excellent Hotel, location, food and staff, we enjoyed a lot",4,8.5,8.2,8.2,8.2,7.6,9.3,2024-12-02,10,41,43,0.0999999999999996,19.33,55.24,3.3086284487467,0.0068805289072073,3.994,4,0.2581112429933471,0.30901051837423865
244,244,park-plaza-county-hall,"Very close to some of the attractions like the London Eye, Westminister Abbey etc Rooms were spacious and neat I took the room which had a sofacum bed which gave us the extra space, especially with a kid Perfect for a family of 3We landed a bit early around 1030 While the checkin time was 1500 hrs, we requested if we could get the room a bit earlier I was ready to pay for an extra day too A person at reception counter mentioned that the room will get cleaned, but was very rude while he was talking When I tried checking after an hour to get an ETA, he simply denied to give an ETA He said it could take 30 mins or 2 hours, which I felt very rude However another wonderful lady at the reception was more helpful and got the room ready in 3040 mins",2024-11-09,8.0,8.6,11045,0,0,Neat  comfortable place with major attractions nearby,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,7,149,23,0.6,61.21,-54.39,2.2964865943567,0.929658599190021,4.186,4,0.21622721371416434,0.25822278105392427
245,245,crestfieldhotel,The location is just around the corner from Kings Cross station if you have an early train like I did The staff was friendly and the desk is manned 24hrs so that is convenient There are many restaurants and Pubs nearbyThe room was exceedingly hot There was an electric fan to plug in but it didnt do much The building is clean but could use some updates  There was no breakfast available which was inconvenient,2023-05-28,8.0,7.8,6515,0,0,Very good,2,8.6,7.6,8.4,8.1,7.9,9.4,2024-12-02,2,75,554,0.2,32.13,20.73,3.31144898452746,0.0063644646442913,3.934,4,0.11956490955496109,0.04294430905175886
246,246,studios2let,"very helpful staff, nice quiet location
plenty of shops and restaurants close by
quick stroll to St Pancras with our caseour second stay, so I did remember to take my own teatowel as these are not provided",2022-06-19,9.0,7.6,11670,1,0,small and perfect space to use as a base,3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,9,37,897,1.4,16.96,50.84,3.29435151858572,0.031452992857728,4.362,4,0.30406113273152013,-0.18094960377082922
247,247,park-plaza-county-hall,"Relaxed atmosphere with just that right level of 5 star swank  The personal contact from staff I loved, their smilesand the rooms, lovely,  and the Italian restaurant  on the Mezzanine  floor 5 star chef, food simply divineLeaving",2022-08-29,10.0,8.6,11045,0,0,5 star experience,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,3,37,826,1.4,19.12,42.38,3.2858418618411,0.0349110616599232,4.586,5,0.4223651092441991,-0.0645563171087778
250,250,z-trafalgar,location and cleanlinesssize and layout of the room,2022-11-24,5.0,8.4,13923,0,0,like sleeping in a box although location was good,3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,9,8,739,3.4,13.2,46.44,3.31177206481592,0.0090889877570304,4.306,4,0.24979459847010943,-0.27843423282076313
251,251,royal-national,"Close to everything, 24 hour shop with a variety of snacks alcohol and drinks, spacious rooms with great bathroom facilities, very accessible to London Town and the Camden area",2024-02-05,10.0,7.5,9767,0,0,Good value for money,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,4,29,301,2.5,17.12,42.04,3.29459271708534,0.0322925349353768,4.662,5,0.5087823548940141,-0.12391906411505041
252,252,alexandra-hotel,V clean room and comfortable nights sleep Excellent location for Paddington,2022-05-12,6.0,7.0,6404,0,0,Perfectly pleasant,3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,2,11,935,1.0,15.31,60.31,3.30588320684,0.0182085575423951,4.517,5,0.20137049373978635,-0.09321181034609013
253,253,park-plaza-county-hall,Friendly staff Excellent serviceNothing,2024-11-11,9.0,8.6,11045,0,0,From every perspective a highly satisfactory stay,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,7,4,21,0.4,21.6,-8.73,3.3056645347188,0.0165376463517771,4.567,5,0.5960979884078889,-0.037049559430777035
255,255,milleniumgloucester,"LocationBar shutting at 11pm, no hand soap in room bathroom Xmas decorations parcel taped to bar didnt look that great Didnt think 390 for one night was great value even though it was December Staff werent that friendly during prolonged check in process",2023-12-17,6.0,7.4,15320,0,0,"Good location, bedroom clean and comfortable but not great value for money",4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,12,43,351,1.4,19.06,44.75,3.31676891229752,0.0019123493031727,3.063,4,0.1831562040860225,0.20886594547790546
256,256,studios2let,"It was close to Euston station for us
The outside patio was nice
Shower was hot and bed comfortable after a busy dayIt was a bit smaller than we thought it would be
We also found a tablet capsule in the bed, it didnt belong to either of us",2023-12-10,7.0,7.6,11670,0,0,Good,3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,1,49,358,0.6,20.42,47.12,3.29530273579866,0.0304568672273619,4.001,4,0.38321316208958456,0.08161731312371104
257,257,windsorhousehotel,"room was so small But, good location, did the job, but got a ground floor, no view, hooneymoon was discussed prior, not enough room for 4 bags We chose medium room Staff didnt really bother, but did give a late shcek out at no other costsize of the room basement  dungeon location",2022-08-12,7.0,8.0,6335,0,0,short stay only with no bags,4,8.2,8.1,8.5,8.6,7.7,9.1,2024-12-02,6,52,843,1.0,21.57,44.08,3.22406849998426,0.0684975164718511,3.466,4,0.253059370528429,0.18921931320467075
258,258,radissonblugrafton,Fantastcally good hotel I have only good things to say Wonderful breakfast and direct connection whith the subway Only three stops from Victoria station with Victoria lineI am satisfied,2024-02-16,10.0,7.9,9315,0,1,Radisson delivers,4,8.7,8.0,8.4,8.5,7.4,9.1,2024-12-02,2,29,290,2.1,17.12,33.58,3.27741168815016,0.0393886801264821,4.456,5,0.08224814281886128,-0.010351908838182334
259,259,the-belgrave,Breakfast first class and friendly staffThe pillows very very poor quality leading to poor sleep,2023-09-09,7.0,8.6,5715,0,0,Good hotel friendly people good location,4,9.1,8.6,9.1,9.0,8.3,9.2,2024-12-02,6,15,450,1.6,8.67,73.17,3.30807002417495,0.003470037479032,2.412,1,-0.22457147946399997,-0.16014380646612728
260,260,nyx-hotel-london-by-leonardo-hotels,"The only thing good about this hotel is the location 

You are paying way to much for what it really isThe staff were space cadets You ask them something and they wouldnt understand what you were asking 
There was a big mistake with my room service order and the receptionist said to get me a refund but the bar staff only gave me a complimentary drink voucher and 20 off my next food and drink 

If you like to hear what the people next door to you are doing then youll love this hotel Also the doors slam shut so all night you can hear when everyone is getting back to the hotel

The bathroom is so small I would hate to be tall or fat 

My room didnt have a working aircon either and the excuse was that the weather had recently changed from being really warm to really cold Makes no sense to me because aircon would have been on either way",2023-10-20,3.0,8.4,9394,0,0,Very disappointing stay Overpriced,5,8.7,8.7,8.8,8.9,7.9,9.3,2024-12-02,4,164,409,5.4,66.58,-69.61,2.53340055808919,0.705634047482743,3.607,4,0.11897638303820052,0.15707111988647032
261,261,norfolktowershotel,"The staff is very nice and the breakfast was good The hotel is very well located, with many restaurants aroundThe bed was horrible, too small and too soft, the room was very small we had to close the luggage everyday because there was no space The wifi is terrible",2023-04-17,6.0,7.7,9382,0,0,Pleasant,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,1,49,595,1.7,21.23,47.12,3.30503286409815,0.0157867982293118,3.578,4,0.09083793851562343,0.14649477777439016
262,262,thistletower,Breakfast room is always very crowded,2023-10-12,9.0,7.7,20956,0,0,Superb,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,1,6,417,1.3,2.4,73.85,3.30691565729595,0.0137675435995973,3.12,4,0.26297993770555667,-0.018097082830595763
263,263,studios2let,Everything about the place I have stayed before and will stay again end of JuneNothing,2024-04-10,10.0,7.6,11670,0,0,Exceptional,3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,1,15,236,2.4,6.0,81.63,3.31454975490845,0.0014002102829149,4.419,5,0.2505133380711533,0.036538582771426645
264,264,montanahotel,"Good location
Polite, efficient and friendly staff
Comfy beds and pillowsShower wasnt very powerful",2022-04-06,6.0,7.8,6248,0,0,An enjoyable trip in a good location Would definitely stay here again,3,9.0,7.7,8.2,8.2,8.0,9.4,2024-12-16,12,14,985,1.8,14.17,31.89,3.29109199810873,0.0358137800648149,4.14,4,0.21719907156047366,0.057702915052989225
265,265,milleniumgloucester,Size of room and cleanliness  Within walking distance of museumsRoom wasnt ready on time so by the time we got in and changed we were almost late for an appointment,2023-09-18,6.0,7.4,15320,1,0,Good size rooms,4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,3,30,441,1.4,16.0,57.95,3.23055612005479,0.0664458823839382,3.862,4,0.29558499598710136,0.033557389230093
266,266,parkinternational,The location is great and the hotel is very comfortable with a welcoming staff and perfect service,2023-11-13,9.0,7.6,6120,0,0,"I had a great stay in the hotel, enjoying working from the room and getting some good sleep",4,8.4,7.5,7.9,8.0,7.4,9.0,2024-12-02,18,17,385,1.4,13.86,62.68,3.29970218921037,0.0261271824845079,4.663,5,0.6899930701898742,0.016936587090674075
267,267,park-plaza-county-hall,"Lovely hotel, comfortable room, very friendly and helpful staff, good WiFi and nice food in restaurant",2024-05-08,10.0,8.6,11045,0,0,Recommended,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,1,16,208,1.4,8.9,72.16,3.28009350716904,0.0420496704385772,4.615,5,0.28086204877108084,-0.017855381091788775
268,268,thistletower,We had afternoon tea onnthe terrace and the service was not goodQuicker and more attentive service on the terrace,2023-09-18,8.0,7.7,20956,0,0,The stay was comfortable but the service on the terrace for afternoon tea was not up to standard,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,18,19,441,0.3,9.71,60.65,3.30578969768848,0.0180910531390435,2.685,3,0.40735969356380514,-0.19980913094434316
